DATE,COUNTRY,CPI,CPI_US,ER
1969M01,CANADA,19.2,16.32611881,1.07
1969M02,CANADA,19.2,16.41783858,1.07
1969M03,CANADA,19.3,16.55541823,1.08
1969M04,CANADA,19.6,16.647138,1.08
1969M05,CANADA,19.6,16.69299788,1.08
1969M06,CANADA,19.7,16.78471765,1.08
1969M07,CANADA,19.8,16.87643742,1.08
1969M08,CANADA,19.9,16.96815719,1.08
1969M09,CANADA,19.9,17.01401707,1.08
1969M10,CANADA,19.9,17.10573684,1.08
1969M11,CANADA,19.9,17.19745661,1.08
1969M12,CANADA,20.1,17.28917638,1.07
1970M01,CANADA,20.2,17.33503626,1.07
1970M02,CANADA,20.2,17.42675603,1.07
1970M03,CANADA,20.2,17.5184758,1.07
1970M04,CANADA,20.3,17.65605545,1.07
1970M05,CANADA,20.3,17.70191534,1.07
1970M06,CANADA,20.3,17.79363511,1.04
1970M07,CANADA,20.5,17.88535488,1.03
1970M08,CANADA,20.5,17.88535488,1.02
1970M09,CANADA,20.4,17.97707464,1.02
1970M10,CANADA,20.4,18.06879441,1.02
1970M11,CANADA,20.4,18.16051418,1.02
1970M12,CANADA,20.3,18.25223395,1.02
1971M01,CANADA,20.4,18.25223395,1.01
1971M02,CANADA,20.5,18.29809383,1.01
1971M03,CANADA,20.5,18.34395372,1.01
1971M04,CANADA,20.7,18.3898136,1.01
1971M05,CANADA,20.7,18.48153337,1.01
1971M06,CANADA,20.8,18.61911302,1.02
1971M07,CANADA,21,18.66497291,1.02
1971M08,CANADA,21.2,18.71083279,1.01
1971M09,CANADA,21.1,18.71083279,1.01
1971M10,CANADA,21.2,18.75669268,1
1971M11,CANADA,21.2,18.75669268,1
1971M12,CANADA,21.3,18.84841245,1
1972M01,CANADA,21.4,18.84841245,1.01
1972M02,CANADA,21.5,18.94013221,1
1972M03,CANADA,21.6,18.9859921,1
1972M04,CANADA,21.7,19.03185198,1
1972M05,CANADA,21.7,19.07771187,0.99
1972M06,CANADA,21.7,19.12357175,0.98
1972M07,CANADA,22,19.21529152,0.98
1972M08,CANADA,22.2,19.2611514,0.98
1972M09,CANADA,22.3,19.30701129,0.98
1972M10,CANADA,22.3,19.39873106,0.98
1972M11,CANADA,22.3,19.44459094,0.99
1972M12,CANADA,22.4,19.49045083,1
1973M01,CANADA,22.6,19.53631071,1
1973M02,CANADA,22.8,19.67389036,1
1973M03,CANADA,22.8,19.8573299,1
1973M04,CANADA,23.1,19.99490955,1
1973M05,CANADA,23.2,20.13248921,1
1973M06,CANADA,23.4,20.27006886,1
1973M07,CANADA,23.7,20.31592874,1
1973M08,CANADA,24,20.68280782,1
1973M09,CANADA,24.1,20.7286677,1.01
1973M10,CANADA,24.2,20.91210724,1
1973M11,CANADA,24.4,21.04968689,1
1973M12,CANADA,24.5,21.18726654,1
1974M01,CANADA,24.7,21.37070608,0.99
1974M02,CANADA,24.9,21.64586539,0.98
1974M03,CANADA,25.2,21.92102469,0.97
1974M04,CANADA,25.4,22.01274446,0.97
1974M05,CANADA,25.9,22.28790377,0.96
1974M06,CANADA,26.1,22.4713433,0.97
1974M07,CANADA,26.3,22.65478284,0.98
1974M08,CANADA,26.6,22.92994215,0.98
1974M09,CANADA,26.8,23.20510145,0.99
1974M10,CANADA,27.1,23.43440088,0.98
1974M11,CANADA,27.3,23.61784041,0.99
1974M12,CANADA,27.6,23.80127995,0.99
1975M01,CANADA,27.6,23.89299972,0.99
1975M02,CANADA,27.9,24.07643926,1
1975M03,CANADA,28,24.16815902,1
1975M04,CANADA,28.2,24.25987879,1.01
1975M05,CANADA,28.5,24.39745845,1.03
1975M06,CANADA,28.8,24.58089798,1.03
1975M07,CANADA,29.2,24.85605729,1.03
1975M08,CANADA,29.5,24.90191717,1.04
1975M09,CANADA,29.6,25.03949683,1.03
1975M10,CANADA,29.8,25.17707648,1.02
1975M11,CANADA,30.1,25.36051602,1.01
1975M12,CANADA,30.2,25.45223578,1.01
1976M01,CANADA,30.3,25.49809567,1.01
1976M02,CANADA,30.5,25.58981544,0.99
1976M03,CANADA,30.6,25.63567532,0.99
1976M04,CANADA,30.7,25.72739509,0.98
1976M05,CANADA,30.9,25.91083463,0.98
1976M06,CANADA,31.1,26.04841428,0.97
1976M07,CANADA,31.3,26.18599393,0.97
1976M08,CANADA,31.3,26.32357359,0.99
1976M09,CANADA,31.5,26.41529335,0.97
1976M10,CANADA,31.7,26.55287301,0.97
1976M11,CANADA,31.8,26.59873289,0.99
1976M12,CANADA,31.9,26.69045266,1.02
1977M01,CANADA,32.2,26.82803231,1.01
1977M02,CANADA,32.4,27.10319162,1.03
1977M03,CANADA,32.8,27.28663116,1.05
1977M04,CANADA,33,27.51593058,1.05
1977M05,CANADA,33.4,27.65351023,1.05
1977M06,CANADA,33.5,27.83694977,1.06
1977M07,CANADA,33.9,27.97452942,1.06
1977M08,CANADA,33.9,28.06624919,1.07
1977M09,CANADA,34.2,28.15796896,1.07
1977M10,CANADA,34.5,28.24968873,1.1
1977M11,CANADA,34.7,28.38726838,1.11
1977M12,CANADA,34.9,28.47898815,1.1
1978M01,CANADA,35.1,28.66242768,1.1
1978M02,CANADA,35.4,28.84586722,1.11
1978M03,CANADA,35.7,29.07516664,1.13
1978M04,CANADA,35.8,29.30446606,1.14
1978M05,CANADA,36.3,29.57962537,1.12
1978M06,CANADA,36.6,29.90064456,1.12
1978M07,CANADA,37.1,30.12994398,1.12
1978M08,CANADA,37.2,30.26752364,1.14
1978M09,CANADA,37.1,30.49682306,1.17
1978M10,CANADA,37.6,30.77198236,1.18
1978M11,CANADA,37.8,30.90956202,1.17
1978M12,CANADA,37.9,31.04714167,1.18
1979M01,CANADA,38.1,31.32230097,1.19
1979M02,CANADA,38.6,31.68918005,1.2
1979M03,CANADA,39,32.01019924,1.17
1979M04,CANADA,39.3,32.37707831,1.15
1979M05,CANADA,39.7,32.78981727,1.16
1979M06,CANADA,39.9,33.15669635,1.17
1979M07,CANADA,40.2,33.52357542,1.16
1979M08,CANADA,40.3,33.84459461,1.17
1979M09,CANADA,40.7,34.21147368,1.17
1979M10,CANADA,41,34.48663299,1.18
1979M11,CANADA,41.4,34.80765218,1.18
1979M12,CANADA,41.6,35.17453125,1.17
1980M01,CANADA,41.8,35.67898998,1.16
1980M02,CANADA,42.3,36.18344871,1.16
1980M03,CANADA,42.6,36.73376732,1.17
1980M04,CANADA,42.9,37.14650628,1.19
1980M05,CANADA,43.4,37.51338535,1.17
1980M06,CANADA,43.9,37.92612431,1.15
1980M07,CANADA,44.2,37.92612431,1.15
1980M08,CANADA,44.7,38.20128362,1.16
1980M09,CANADA,45,38.52230281,1.16
1980M10,CANADA,45.4,38.88918188,1.17
1980M11,CANADA,46,39.21020107,1.19
1980M12,CANADA,46.2,39.57708015,1.2
1981M01,CANADA,46.9,39.89809934,1.19
1981M02,CANADA,47.4,40.3108383,1.2
1981M03,CANADA,48,40.5859976,1.19
1981M04,CANADA,48.3,40.86115691,1.19
1981M05,CANADA,48.7,41.1821761,1.2
1981M06,CANADA,49.5,41.54905517,1.2
1981M07,CANADA,49.9,42.00765401,1.21
1981M08,CANADA,50.3,42.3286732,1.22
1981M09,CANADA,50.7,42.74141216,1.2
1981M10,CANADA,51.2,42.83313193,1.2
1981M11,CANADA,51.6,42.97071158,1.19
1981M12,CANADA,51.8,43.10829124,1.19
1982M01,CANADA,52.2,43.24587089,1.19
1982M02,CANADA,52.8,43.38345054,1.21
1982M03,CANADA,53.5,43.33759066,1.22
1982M04,CANADA,53.8,43.5210302,1.22
1982M05,CANADA,54.5,43.93376916,1.23
1982M06,CANADA,55.1,44.48408777,1.28
1982M07,CANADA,55.4,44.71338719,1.27
1982M08,CANADA,55.6,44.80510696,1.25
1982M09,CANADA,55.9,44.89682673,1.23
1982M10,CANADA,56.3,45.03440638,1.23
1982M11,CANADA,56.6,44.94268661,1.23
1982M12,CANADA,56.6,44.75924707,1.24
1983M01,CANADA,56.5,44.85096684,1.23
1983M02,CANADA,56.8,44.89682673,1.23
1983M03,CANADA,57.4,44.89682673,1.23
1983M04,CANADA,57.4,45.21784592,1.23
1983M05,CANADA,57.5,45.49300522,1.23
1983M06,CANADA,58.1,45.63058487,1.23
1983M07,CANADA,58.4,45.81402441,1.23
1983M08,CANADA,58.7,45.95160406,1.23
1983M09,CANADA,58.7,46.18090349,1.23
1983M10,CANADA,59.1,46.31848314,1.23
1983M11,CANADA,59.1,46.41020291,1.24
1983M12,CANADA,59.2,46.45606279,1.25
1984M01,CANADA,59.6,46.7312221,1.25
1984M02,CANADA,59.9,46.96052152,1.25
1984M03,CANADA,60,47.05224129,1.27
1984M04,CANADA,60.2,47.28154071,1.28
1984M05,CANADA,60.2,47.41912036,1.29
1984M06,CANADA,60.6,47.55670001,1.3
1984M07,CANADA,60.8,47.74013955,1.32
1984M08,CANADA,60.8,47.92357909,1.3
1984M09,CANADA,60.9,48.15287851,1.31
1984M10,CANADA,61.1,48.29045816,1.32
1984M11,CANADA,61.4,48.29045816,1.32
1984M12,CANADA,61.4,48.29045816,1.32
1985M01,CANADA,61.7,48.38217793,1.32
1985M02,CANADA,62.1,48.61147735,1.35
1985M03,CANADA,62.2,48.79491689,1.38
1985M04,CANADA,62.5,49.02421631,1.36
1985M05,CANADA,62.7,49.20765585,1.38
1985M06,CANADA,63,49.3452355,1.37
1985M07,CANADA,63.3,49.43695527,1.35
1985M08,CANADA,63.3,49.52867504,1.36
1985M09,CANADA,63.4,49.66625469,1.37
1985M10,CANADA,63.6,49.84969423,1.37
1985M11,CANADA,63.8,49.98727388,1.38
1985M12,CANADA,64.1,50.12485353,1.39
1986M01,CANADA,64.4,50.26243319,1.41
1986M02,CANADA,64.7,50.12485353,1.4
1986M03,CANADA,64.9,49.89555411,1.4
1986M04,CANADA,64.9,49.80383434,1.39
1986M05,CANADA,65.3,49.941414,1.38
1986M06,CANADA,65.4,50.2165733,1.39
1986M07,CANADA,65.9,50.2165733,1.38
1986M08,CANADA,66,50.30829307,1.39
1986M09,CANADA,66,50.53759249,1.39
1986M10,CANADA,66.4,50.58345238,1.39
1986M11,CANADA,66.7,50.62931226,1.39
1986M12,CANADA,66.8,50.67517215,1.38
1987M01,CANADA,67,50.99619134,1.36
1987M02,CANADA,67.3,51.17963087,1.33
1987M03,CANADA,67.5,51.4089303,1.32
1987M04,CANADA,67.9,51.6840896,1.32
1987M05,CANADA,68.3,51.86752914,1.34
1987M06,CANADA,68.5,52.05096868,1.34
1987M07,CANADA,68.9,52.18854833,1.33
1987M08,CANADA,69,52.46370763,1.33
1987M09,CANADA,69,52.73886694,1.32
1987M10,CANADA,69.2,52.87644659,1.31
1987M11,CANADA,69.5,52.92230648,1.32
1987M12,CANADA,69.6,52.92230648,1.31
1988M01,CANADA,69.7,53.05988613,1.29
1988M02,CANADA,70,53.19746578,1.27
1988M03,CANADA,70.4,53.4267652,1.25
1988M04,CANADA,70.6,53.70192451,1.24
1988M05,CANADA,71,53.88536405,1.24
1988M06,CANADA,71.2,54.11466347,1.22
1988M07,CANADA,71.6,54.34396289,1.21
1988M08,CANADA,71.7,54.57326231,1.22
1988M09,CANADA,71.8,54.94014139,1.23
1988M10,CANADA,72.2,55.12358092,1.21
1988M11,CANADA,72.3,55.16944081,1.22
1988M12,CANADA,72.3,55.26116058,1.2
1989M01,CANADA,72.7,55.53631988,1.19
1989M02,CANADA,73.2,55.7656193,1.19
1989M03,CANADA,73.6,56.08663849,1.2
1989M04,CANADA,73.8,56.45351757,1.19
1989M05,CANADA,74.6,56.77453676,1.19
1989M06,CANADA,74.9,56.91211641,1.2
1989M07,CANADA,75.4,57.04969606,1.19
1989M08,CANADA,75.5,57.14141583,1.18
1989M09,CANADA,75.6,57.32485537,1.18
1989M10,CANADA,75.9,57.60001468,1.17
1989M11,CANADA,76.1,57.73759433,1.17
1989M12,CANADA,76.1,57.8293141,1.16
1990M01,CANADA,76.7,58.42549259,1.17
1990M02,CANADA,77.2,58.7006519,1.2
1990M03,CANADA,77.5,59.02167109,1.18
1990M04,CANADA,77.5,59.11339086,1.16
1990M05,CANADA,77.9,59.25097051,1.17
1990M06,CANADA,78.2,59.5719897,1.17
1990M07,CANADA,78.5,59.80128912,1.16
1990M08,CANADA,78.6,60.35160773,1.14
1990M09,CANADA,78.8,60.85606646,1.16
1990M10,CANADA,79.5,61.22294553,1.16
1990M11,CANADA,80,61.36052519,1.16
1990M12,CANADA,79.9,61.36052519,1.16
1991M01,CANADA,82,61.72740426,1.16
1991M02,CANADA,82,61.81912403,1.15
1991M03,CANADA,82.3,61.9108438,1.16
1991M04,CANADA,82.3,62.00256357,1.15
1991M05,CANADA,82.7,62.1860031,1.15
1991M06,CANADA,83.1,62.36944264,1.14
1991M07,CANADA,83.2,62.46116241,1.15
1991M08,CANADA,83.3,62.64460195,1.14
1991M09,CANADA,83.1,62.91976125,1.14
1991M10,CANADA,83,63.01148102,1.13
1991M11,CANADA,83.3,63.19492056,1.13
1991M12,CANADA,82.9,63.24078044,1.15
1992M01,CANADA,83.3,63.33250021,1.16
1992M02,CANADA,83.3,63.56179963,1.18
1992M03,CANADA,83.6,63.88281882,1.19
1992M04,CANADA,83.7,63.97453859,1.19
1992M05,CANADA,83.8,64.06625836,1.2
1992M06,CANADA,84,64.29555778,1.2
1992M07,CANADA,84.2,64.43313744,1.19
1992M08,CANADA,84.2,64.61657697,1.19
1992M09,CANADA,84.2,64.80001651,1.22
1992M10,CANADA,84.3,65.02931593,1.25
1992M11,CANADA,84.7,65.1210357,1.27
1992M12,CANADA,84.7,65.07517582,1.27
1993M01,CANADA,85,65.39619501,1.28
1993M02,CANADA,85.3,65.62549443,1.26
1993M03,CANADA,85.2,65.85479385,1.25
1993M04,CANADA,85.2,66.03823339,1.26
1993M05,CANADA,85.4,66.12995315,1.27
1993M06,CANADA,85.4,66.22167292,1.28
1993M07,CANADA,85.6,66.22167292,1.28
1993M08,CANADA,85.7,66.40511246,1.31
1993M09,CANADA,85.7,66.54269211,1.32
1993M10,CANADA,85.9,66.81785142,1.33
1993M11,CANADA,86.3,66.8637113,1.32
1993M12,CANADA,86.1,66.8637113,1.33
1994M01,CANADA,86.1,67.04715084,1.32
1994M02,CANADA,85.4,67.27645026,1.34
1994M03,CANADA,85.4,67.50574968,1.36
1994M04,CANADA,85.4,67.59746945,1.38
1994M05,CANADA,85.2,67.64332934,1.38
1994M06,CANADA,85.4,67.87262876,1.38
1994M07,CANADA,85.7,68.05606829,1.38
1994M08,CANADA,85.8,68.3312276,1.38
1994M09,CANADA,85.9,68.51466714,1.35
1994M10,CANADA,85.7,68.56052702,1.35
1994M11,CANADA,86.2,68.65224679,1.36
1994M12,CANADA,86.3,68.65224679,1.39
1995M01,CANADA,86.6,68.9274061,1.41
1995M02,CANADA,87,69.2025654,1.4
1995M03,CANADA,87.2,69.43186482,1.41
1995M04,CANADA,87.5,69.66116424,1.38
1995M05,CANADA,87.7,69.7987439,1.36
1995M06,CANADA,87.7,69.93632355,1.38
1995M07,CANADA,87.9,69.93632355,1.36
1995M08,CANADA,87.7,70.11976309,1.35
1995M09,CANADA,87.8,70.25734274,1.35
1995M10,CANADA,87.7,70.48664216,1.35
1995M11,CANADA,88,70.44078228,1.35
1995M12,CANADA,87.8,70.39492239,1.37
1996M01,CANADA,88,70.80766135,1.37
1996M02,CANADA,88.1,71.03696077,1.38
1996M03,CANADA,88.5,71.40383985,1.37
1996M04,CANADA,88.7,71.67899915,1.36
1996M05,CANADA,89,71.81657881,1.37
1996M06,CANADA,89,71.86243869,1.37
1996M07,CANADA,89,72.00001834,1.37
1996M08,CANADA,89,72.137598,1.37
1996M09,CANADA,89.1,72.36689742,1.37
1996M10,CANADA,89.3,72.59619684,1.35
1996M11,CANADA,89.7,72.73377649,1.34
1996M12,CANADA,89.7,72.73377649,1.36
1997M01,CANADA,89.9,72.96307591,1.35
1997M02,CANADA,90.1,73.19237534,1.36
1997M03,CANADA,90.2,73.37581487,1.37
1997M04,CANADA,90.2,73.46753464,1.39
1997M05,CANADA,90.3,73.42167476,1.38
1997M06,CANADA,90.5,73.51339453,1.38
1997M07,CANADA,90.5,73.60511429,1.38
1997M08,CANADA,90.6,73.74269395,1.39
1997M09,CANADA,90.6,73.92613348,1.39
1997M10,CANADA,90.6,74.10957302,1.39
1997M11,CANADA,90.5,74.06371314,1.41
1997M12,CANADA,90.4,73.97199337,1.43
1998M01,CANADA,90.9,74.10957302,1.44
1998M02,CANADA,91,74.24715267,1.43
1998M03,CANADA,91.1,74.38473233,1.42
1998M04,CANADA,91,74.52231198,1.43
1998M05,CANADA,91.3,74.65989163,1.44
1998M06,CANADA,91.4,74.7516114,1.47
1998M07,CANADA,91.4,74.84333117,1.49
1998M08,CANADA,91.4,74.93505094,1.54
1998M09,CANADA,91.2,75.02677071,1.52
1998M10,CANADA,91.6,75.21021024,1.55
1998M11,CANADA,91.6,75.21021024,1.54
1998M12,CANADA,91.3,75.16435036,1.54
1999M01,CANADA,91.5,75.3477899,1.52
1999M02,CANADA,91.6,75.43950967,1.5
1999M03,CANADA,92,75.66880909,1.52
1999M04,CANADA,92.5,76.2191277,1.49
1999M05,CANADA,92.7,76.2191277,1.46
1999M06,CANADA,92.9,76.2191277,1.47
1999M07,CANADA,93.1,76.44842712,1.49
1999M08,CANADA,93.3,76.63186666,1.49
1999M09,CANADA,93.6,76.99874573,1.48
1999M10,CANADA,93.7,77.13632539,1.48
1999M11,CANADA,93.6,77.18218527,1.47
1999M12,CANADA,93.7,77.18218527,1.47
2000M01,CANADA,93.5,77.41148469,1.45
2000M02,CANADA,94.1,77.87008353,1.45
2000M03,CANADA,94.8,78.51212191,1.46
2000M04,CANADA,94.5,78.5579818,1.47
2000M05,CANADA,94.9,78.64970157,1.5
2000M06,CANADA,95.5,79.06244053,1.48
2000M07,CANADA,95.8,79.24588006,1.48
2000M08,CANADA,95.7,79.24588006,1.48
2000M09,CANADA,96.1,79.65861902,1.49
2000M10,CANADA,96.3,79.79619867,1.51
2000M11,CANADA,96.6,79.84205856,1.54
2000M12,CANADA,96.7,79.79619867,1.52
2001M01,CANADA,96.3,80.3006574,1.5
2001M02,CANADA,96.8,80.62167659,1.52
2001M03,CANADA,97.1,80.80511613,1.56
2001M04,CANADA,97.8,81.12613532,1.56
2001M05,CANADA,98.6,81.49301439,1.54
2001M06,CANADA,98.7,81.63059405,1.52
2001M07,CANADA,98.4,81.40129462,1.53
2001M08,CANADA,98.4,81.40129462,1.54
2001M09,CANADA,98.6,81.7681737,1.57
2001M10,CANADA,98.1,81.49301439,1.57
2001M11,CANADA,97.2,81.35543474,1.59
2001M12,CANADA,97.4,81.03441555,1.58
2002M01,CANADA,97.6,81.21785509,1.6
2002M02,CANADA,98.2,81.53887428,1.6
2002M03,CANADA,98.9,81.99747312,1.59
2002M04,CANADA,99.5,82.45607196,1.58
2002M05,CANADA,99.7,82.45607196,1.55
2002M06,CANADA,99.9,82.50193185,1.53
2002M07,CANADA,100.5,82.59365162,1.55
2002M08,CANADA,100.9,82.86881092,1.57
2002M09,CANADA,100.9,83.00639057,1.58
2002M10,CANADA,101.2,83.14397023,1.58
2002M11,CANADA,101.5,83.14397023,1.57
2002M12,CANADA,101.1,82.96053069,1.56
2003M01,CANADA,102,83.32740976,1.54
2003M02,CANADA,102.8,83.96944815,1.51
2003M03,CANADA,103.1,84.47390687,1.48
2003M04,CANADA,102.4,84.29046734,1.46
2003M05,CANADA,102.5,84.15288768,1.38
2003M06,CANADA,102.5,84.24460745,1.35
2003M07,CANADA,102.6,84.33632722,1.38
2003M08,CANADA,102.9,84.65734641,1.4
2003M09,CANADA,103.1,84.93250572,1.36
2003M10,CANADA,102.8,84.84078595,1.32
2003M11,CANADA,103.1,84.61148653,1.31
2003M12,CANADA,103.2,84.51976676,1.31
2004M01,CANADA,103.3,84.93250572,1.3
2004M02,CANADA,103.5,85.39110456,1.33
2004M03,CANADA,103.9,85.94142317,1.33
2004M04,CANADA,104.1,86.21658248,1.34
2004M05,CANADA,105,86.7210412,1.38
2004M06,CANADA,105.1,86.99620051,1.36
2004M07,CANADA,105,86.85862086,1.32
2004M08,CANADA,104.8,86.90448074,1.31
2004M09,CANADA,105,87.08792028,1.29
2004M10,CANADA,105.2,87.54651912,1.25
2004M11,CANADA,105.6,87.592379,1.2
2004M12,CANADA,105.4,87.27135981,1.22
2005M01,CANADA,105.3,87.45479935,1.23
2005M02,CANADA,105.7,87.95925808,1.24
2005M03,CANADA,106.3,88.64715634,1.22
2005M04,CANADA,106.6,89.24333484,1.24
2005M05,CANADA,106.7,89.15161507,1.26
2005M06,CANADA,106.9,89.19747495,1.24
2005M07,CANADA,107.1,89.61021391,1.22
2005M08,CANADA,107.5,90.06881276,1.2
2005M09,CANADA,108.4,91.16944998,1.18
2005M10,CANADA,107.9,91.35288952,1.18
2005M11,CANADA,107.7,90.61913137,1.18
2005M12,CANADA,107.6,90.25225229,1.16
2006M01,CANADA,108.2,90.94015056,1.16
2006M02,CANADA,108,91.1235901,1.15
2006M03,CANADA,108.6,91.62804882,1.16
2006M04,CANADA,109.2,92.40766686,1.14
2006M05,CANADA,109.7,92.8662657,1.11
2006M06,CANADA,109.5,93.04970524,1.11
2006M07,CANADA,109.6,93.32486454,1.13
2006M08,CANADA,109.8,93.50830408,1.12
2006M09,CANADA,109.2,93.04970524,1.12
2006M10,CANADA,109,92.54524651,1.13
2006M11,CANADA,109.2,92.40766686,1.14
2006M12,CANADA,109.4,92.54524651,1.15
2007M01,CANADA,109.4,92.8277434,1.18
2007M02,CANADA,110.2,93.32440594,1.17
2007M03,CANADA,111.1,94.1741896,1.17
2007M04,CANADA,111.6,94.78596046,1.13
2007M05,CANADA,112.1,95.36517079,1.09
2007M06,CANADA,111.9,95.54998613,1.07
2007M07,CANADA,112,95.52568039,1.05
2007M08,CANADA,111.7,95.35049563,1.06
2007M09,CANADA,111.9,95.61327277,1.03
2007M10,CANADA,111.6,95.81780785,0.98
2007M11,CANADA,111.9,96.38692902,0.97
2007M12,CANADA,112,96.32226658,1
2008M01,CANADA,111.8,96.80104377,1.01
2008M02,CANADA,112.2,97.08216486,1
2008M03,CANADA,112.6,97.92369374,1
2008M04,CANADA,113.5,98.51757924,1.01
2008M05,CANADA,114.6,99.34718455,1
2008M06,CANADA,115.4,100.3483058,1.02
2008M07,CANADA,115.8,100.8752359,1.01
2008M08,CANADA,115.6,100.4725861,1.05
2008M09,CANADA,115.7,100.3336307,1.06
2008M10,CANADA,114.5,99.32012722,1.18
2008M11,CANADA,114.1,97.41785921,1.22
2008M12,CANADA,113.3,96.41031756,1.23
2009M01,CANADA,113,96.8299355,1.23
2009M02,CANADA,113.8,97.31146428,1.25
2009M03,CANADA,114,97.54810129,1.26
2009M04,CANADA,113.9,97.79161727,1.22
2009M05,CANADA,114.7,98.07411416,1.15
2009M06,CANADA,115.1,98.91656023,1.13
2009M07,CANADA,114.7,98.75971943,1.12
2009M08,CANADA,114.7,98.98122267,1.09
2009M09,CANADA,114.7,99.04313351,1.08
2009M10,CANADA,114.6,99.13852207,1.05
2009M11,CANADA,115.2,99.2086877,1.06
2009M12,CANADA,114.8,99.03396154,1.05
2010M01,CANADA,115.1,99.37240748,1.04
2010M02,CANADA,115.6,99.39717182,1.06
2010M03,CANADA,115.6,99.80532479,1.02
2010M04,CANADA,116,99.97867515,1.01
2010M05,CANADA,116.3,100.0561784,1.04
2010M06,CANADA,116.2,99.9584968,1.04
2010M07,CANADA,116.8,99.97959235,1.04
2010M08,CANADA,116.7,100.1176306,1.04
2010M09,CANADA,116.9,100.1758727,1.03
2010M10,CANADA,117.4,100.3006115,1.02
2010M11,CANADA,117.5,100.3428026,1.01
2010M12,CANADA,117.5,100.5152358,1.01
2011M01,CANADA,117.8,100.994013,0.99
2011M02,CANADA,118.1,101.4920513,0.99
2011M03,CANADA,119.4,102.4817076,0.98
2011M04,CANADA,119.8,103.1416314,0.96
2011M05,CANADA,120.6,103.6268289,0.97
2011M06,CANADA,119.8,103.515848,0.98
2011M07,CANADA,120,103.6075678,0.96
2011M08,CANADA,120.3,103.8932749,0.98
2011M09,CANADA,120.6,104.0510329,1
2011M10,CANADA,120.8,103.8364086,1.02
2011M11,CANADA,120.9,103.7488162,1.03
2011M12,CANADA,120.2,103.4929181,1.02
2012M01,CANADA,120.7,103.9483067,1.01
2012M02,CANADA,121.2,104.4059884,1
2012M03,CANADA,121.7,105.1989058,0.99
2012M04,CANADA,122.2,105.5167148,0.99
2012M05,CANADA,122.1,105.3928931,1.01
2012M06,CANADA,121.6,105.2383453,1.03
2012M07,CANADA,121.5,105.0668293,1.01
2012M08,CANADA,121.8,105.6515428,0.99
2012M09,CANADA,122,106.1229825,0.98
2012M10,CANADA,122.2,106.0817086,0.99
2012M11,CANADA,121.9,105.5790842,1
2012M12,CANADA,121.2,105.2947529,0.99
2013M01,CANADA,121.3,105.6061416,0.99
2013M02,CANADA,122.7,106.471059,1.01
2013M03,CANADA,122.9,106.7494285,1.02
2013M04,CANADA,122.7,106.6384476,1.02
2013M05,CANADA,123,106.8283075,1.02
2013M06,CANADA,123,107.0846642,1.03
2013M07,CANADA,123.1,107.1268553,1.04
2013M08,CANADA,123.1,107.2557216,1.04
2013M09,CANADA,123.3,107.3804605,1.03
2013M10,CANADA,123,107.1039254,1.04
2013M11,CANADA,123,106.8851737,1.05
2013M12,CANADA,122.7,106.8760018,1.06
2014M01,CANADA,123.1,107.2736069,1.09
2014M02,CANADA,124.1,107.6702949,1.11
2014M03,CANADA,124.8,108.3636964,1.11
2014M04,CANADA,125.2,108.7209449,1.1
2014M05,CANADA,125.8,109.1006647,1.09
2014M06,CANADA,125.9,109.303824,1.08
2014M07,CANADA,125.7,109.2611743,1.07
2014M08,CANADA,125.7,109.078652,1.09
2014M09,CANADA,125.8,109.1607412,1.1
2014M10,CANADA,125.9,108.8864991,1.12
2014M11,CANADA,125.4,108.2985754,1.13
2014M12,CANADA,124.5,107.6845115,1.15
2015M01,CANADA,124.3,107.1777598,1.21
2015M02,CANADA,125.4,107.6432376,1.25
2015M03,CANADA,126.3,108.2839002,1.26
2015M04,CANADA,126.2,108.5040276,1.23
2015M05,CANADA,126.9,109.0570978,1.22
2015M06,CANADA,127.2,109.4391107,1.24
2015M07,CANADA,127.3,109.4464483,1.29
2015M08,CANADA,127.3,109.2914419,1.31
2015M09,CANADA,127.1,109.1213017,1.33
2015M10,CANADA,127.2,109.0722316,1.31
2015M11,CANADA,127.1,108.842015,1.33
2015M12,CANADA,126.5,108.4700913,1.37
2016M01,CANADA,126.8,108.6494035,1.42
2016M02,CANADA,127.1,108.7388303,1.38
2016M03,CANADA,127.9,109.2070597,1.32
2016M04,CANADA,128.3,109.7248178,1.28
2016M05,CANADA,128.8,110.1687414,1.29
2016M06,CANADA,129.1,110.5305759,1.29
2016M07,CANADA,128.9,110.3517224,1.31
2016M08,CANADA,128.7,110.4530727,1.3
2016M09,CANADA,128.8,110.7186015,1.31
2016M10,CANADA,129.1,110.8566397,1.33
2016M11,CANADA,128.6,110.6842065,1.34
2016M12,CANADA,128.4,110.7204359,1.33
2017M01,CANADA,129.5,111.3656844,1.32
2017M02,CANADA,129.7,111.7160539,1.31
2017M03,CANADA,129.9,111.8068565,1.34
2017M04,CANADA,130.4,112.1384235,1.34
2017M05,CANADA,130.5,112.2342706,1.36
2017M06,CANADA,130.4,112.3360796,1.33
2017M07,CANADA,130.4,112.2585764,1.27
2017M08,CANADA,130.5,112.5947293,1.26
2017M09,CANADA,130.8,113.1909078,1.23
2017M10,CANADA,130.9,113.1193664,1.26
2017M11,CANADA,131.3,113.122118,1.28
2017M12,CANADA,130.8,113.0556212,1.28
2018M01,CANADA,131.7,113.6715194,1.24
